week,sku,inventory_level,consumption,lead_time_days,vendor_fill_rate,vendor_name,category,critical
2030-12-02,SKU-00007,5348,692,12,0.95,VendorC,Reagent,No
2030-12-09,SKU-00007,6289,854,4,0.94,VendorC,Reagent,No
2030-12-16,SKU-00007,4560,674,9,0.98,VendorC,Reagent,No
2030-12-23,SKU-00007,1977,383,9,0.85,VendorC,Reagent,No
2030-12-30,SKU-00007,4610,545,10,0.98,VendorC,Reagent,No
2031-01-06,SKU-00007,6356,812,5,0.96,VendorC,Reagent,No
2031-01-13,SKU-00007,4037,648,11,0.91,VendorC,Reagent,No
2031-01-20,SKU-00007,4857,487,12,0.98,VendorC,Reagent,No
2031-01-27,SKU-00007,3152,801,8,0.89,VendorC,Reagent,No
2031-02-03,SKU-00007,2209,486,2,0.97,VendorC,Reagent,No
2031-02-10,SKU-00007,5973,724,6,0.87,VendorC,Reagent,No
2031-02-17,SKU-00007,5426,671,7,0.85,VendorC,Reagent,No
2031-02-24,SKU-00007,3895,657,14,0.89,VendorC,Reagent,No
2031-03-03,SKU-00007,1458,372,7,0.87,VendorC,Reagent,No
2031-03-10,SKU-00007,1104,327,7,0.91,VendorC,Reagent,No
2031-03-17,SKU-00007,5555,672,8,0.95,VendorC,Reagent,No
2031-03-24,SKU-00007,5567,582,2,0.95,VendorC,Reagent,No
2031-03-31,SKU-00007,8780,776,2,0.94,VendorC,Reagent,No
2031-04-07,SKU-00007,3015,747,9,0.92,VendorC,Reagent,No
2031-04-14,SKU-00007,3064,542,8,0.93,VendorC,Reagent,No
2031-04-21,SKU-00007,2609,593,2,0.93,VendorC,Reagent,No
2031-04-28,SKU-00007,2100,326,14,0.88,VendorC,Reagent,No
2031-05-05,SKU-00007,2760,528,2,0.96,VendorC,Reagent,No
2031-05-12,SKU-00007,1442,372,10,0.85,VendorC,Reagent,No
2031-05-19,SKU-00007,993,319,8,0.9,VendorC,Reagent,No
2031-05-26,SKU-00007,5520,515,7,0.87,VendorC,Reagent,No
2031-06-02,SKU-00007,3560,499,7,0.91,VendorC,Reagent,No
2031-06-09,SKU-00007,2885,369,11,0.99,VendorC,Reagent,No
2031-06-16,SKU-00007,5852,778,2,0.96,VendorC,Reagent,No
2031-06-23,SKU-00007,3826,391,4,0.91,VendorC,Reagent,No
2031-06-30,SKU-00007,4362,540,9,0.86,VendorC,Reagent,No
2031-07-07,SKU-00007,5615,641,11,0.89,VendorC,Reagent,No
2031-07-14,SKU-00007,2136,489,8,0.99,VendorC,Reagent,No
2031-07-21,SKU-00007,5003,438,13,0.86,VendorC,Reagent,No
2031-07-28,SKU-00007,2581,561,4,0.98,VendorC,Reagent,No
2031-08-04,SKU-00007,5037,458,10,0.86,VendorC,Reagent,No
2031-08-11,SKU-00007,6900,645,7,0.9,VendorC,Reagent,No
2031-08-18,SKU-00007,3586,470,4,0.93,VendorC,Reagent,No
2031-08-25,SKU-00007,5718,546,5,0.91,VendorC,Reagent,No
2031-09-01,SKU-00007,3278,691,4,0.91,VendorC,Reagent,No
2031-09-08,SKU-00007,4726,618,2,0.88,VendorC,Reagent,No
2031-09-15,SKU-00007,985,202,16,0.99,VendorC,Reagent,No
2031-09-22,SKU-00007,3813,470,8,0.97,VendorC,Reagent,No
2031-09-29,SKU-00007,4011,611,4,0.88,VendorC,Reagent,No
2031-10-06,SKU-00007,6066,638,6,0.89,VendorC,Reagent,No
2031-10-13,SKU-00007,3577,421,9,0.98,VendorC,Reagent,No
2031-10-20,SKU-00007,6294,889,8,0.92,VendorC,Reagent,No
2031-10-27,SKU-00007,7058,790,9,0.99,VendorC,Reagent,No
2031-11-03,SKU-00007,7827,738,9,0.89,VendorC,Reagent,No
2031-11-10,SKU-00007,6653,929,2,0.97,VendorC,Reagent,No
2031-11-17,SKU-00007,5590,573,2,0.93,VendorC,Reagent,No
2031-11-24,SKU-00007,3219,618,9,0.92,VendorC,Reagent,No
2031-12-01,SKU-00007,4043,652,4,0.87,VendorC,Reagent,No
2031-12-08,SKU-00007,7492,633,11,0.98,VendorC,Reagent,No
2031-12-15,SKU-00007,5756,684,2,0.96,VendorC,Reagent,No
2031-12-22,SKU-00007,2390,721,10,0.92,VendorC,Reagent,No
2031-12-29,SKU-00007,7885,728,9,0.94,VendorC,Reagent,No
2032-01-05,SKU-00007,6751,688,3,0.9,VendorC,Reagent,No
2032-01-12,SKU-00007,4063,673,2,0.9,VendorC,Reagent,No
2032-01-19,SKU-00007,6285,783,8,0.95,VendorC,Reagent,No
2032-01-26,SKU-00007,4336,748,14,0.9,VendorC,Reagent,No
2032-02-02,SKU-00007,7600,728,6,0.93,VendorC,Reagent,No
2032-02-09,SKU-00007,7193,749,13,0.89,VendorC,Reagent,No
2032-02-16,SKU-00007,5379,512,13,0.96,VendorC,Reagent,No
2032-02-23,SKU-00007,5013,530,4,0.93,VendorC,Reagent,No
2032-03-01,SKU-00007,8983,840,8,0.88,VendorC,Reagent,No
2032-03-08,SKU-00007,8467,780,7,0.89,VendorC,Reagent,No
2032-03-15,SKU-00007,6307,548,5,0.91,VendorC,Reagent,No
2032-03-22,SKU-00007,1864,539,6,0.94,VendorC,Reagent,No
2032-03-29,SKU-00007,3158,791,14,0.9,VendorC,Reagent,No
2032-04-05,SKU-00007,5286,483,8,0.87,VendorC,Reagent,No
2032-04-12,SKU-00007,6087,529,2,0.9,VendorC,Reagent,No
2032-04-19,SKU-00007,2951,679,14,0.88,VendorC,Reagent,No
2032-04-26,SKU-00007,2447,488,3,0.88,VendorC,Reagent,No
2032-05-03,SKU-00007,5509,567,3,0.94,VendorC,Reagent,No
2032-05-10,SKU-00007,1760,346,2,0.87,VendorC,Reagent,No
2032-05-17,SKU-00007,8067,696,6,0.87,VendorC,Reagent,No
2032-05-24,SKU-00007,3685,567,8,0.87,VendorC,Reagent,No
2032-05-31,SKU-00007,3284,501,8,0.88,VendorC,Reagent,No
2032-06-07,SKU-00007,3222,504,5,0.89,VendorC,Reagent,No
2032-06-14,SKU-00007,1972,298,12,0.85,VendorC,Reagent,No
2032-06-21,SKU-00007,1777,361,7,0.95,VendorC,Reagent,No
2032-06-28,SKU-00007,3090,377,5,0.88,VendorC,Reagent,No
2032-07-05,SKU-00007,6056,627,2,0.95,VendorC,Reagent,No
2032-07-12,SKU-00007,1008,100,2,0.88,VendorC,Reagent,No
2032-07-19,SKU-00007,3964,593,3,0.95,VendorC,Reagent,No
2032-07-26,SKU-00007,4560,412,2,0.91,VendorC,Reagent,No
2032-08-02,SKU-00007,1899,412,7,0.86,VendorC,Reagent,No
2032-08-09,SKU-00007,6355,585,6,0.94,VendorC,Reagent,No
2032-08-16,SKU-00007,3829,606,11,0.87,VendorC,Reagent,No
2032-08-23,SKU-00007,2797,414,9,0.97,VendorC,Reagent,No
2032-08-30,SKU-00007,3312,629,2,0.92,VendorC,Reagent,No
2032-09-06,SKU-00007,3337,607,2,0.99,VendorC,Reagent,No
2032-09-13,SKU-00007,8002,860,6,0.92,VendorC,Reagent,No
2032-09-20,SKU-00007,5751,630,2,0.91,VendorC,Reagent,No
2032-09-27,SKU-00007,5555,498,5,0.87,VendorC,Reagent,No
2032-10-04,SKU-00007,8984,869,3,0.92,VendorC,Reagent,No
2032-10-11,SKU-00007,3818,564,3,0.9,VendorC,Reagent,No
2032-10-18,SKU-00007,5901,526,5,0.85,VendorC,Reagent,No
2032-10-25,SKU-00007,6408,717,6,0.9,VendorC,Reagent,No
2032-11-01,SKU-00007,5510,507,14,0.93,VendorC,Reagent,No
2032-11-08,SKU-00007,2518,753,13,0.88,VendorC,Reagent,No
2032-11-15,SKU-00007,3091,671,5,0.97,VendorC,Reagent,No
2032-11-22,SKU-00007,5528,747,13,0.89,VendorC,Reagent,No
2032-11-29,SKU-00007,10100,1006,5,0.86,VendorC,Reagent,No
2032-12-06,SKU-00007,6665,830,10,0.88,VendorC,Reagent,No
2032-12-13,SKU-00007,5169,710,19,0.91,VendorC,Reagent,No
2032-12-20,SKU-00007,3437,640,5,0.88,VendorC,Reagent,No
2032-12-27,SKU-00007,7982,770,3,0.9,VendorC,Reagent,No
2033-01-03,SKU-00007,6788,788,5,0.89,VendorC,Reagent,No
2033-01-10,SKU-00007,4280,517,12,0.99,VendorC,Reagent,No
2033-01-17,SKU-00007,4178,710,6,0.93,VendorC,Reagent,No
2033-01-24,SKU-00007,3045,858,6,0.94,VendorC,Reagent,No
2033-01-31,SKU-00007,2384,604,13,0.88,VendorC,Reagent,No
2033-02-07,SKU-00007,4892,720,8,0.93,VendorC,Reagent,No
2033-02-14,SKU-00007,3256,540,2,0.94,VendorC,Reagent,No
2033-02-21,SKU-00007,2324,646,2,0.88,VendorC,Reagent,No
2033-02-28,SKU-00007,4663,512,3,0.92,VendorC,Reagent,No
2033-03-07,SKU-00007,1865,364,2,0.99,VendorC,Reagent,No
2033-03-14,SKU-00007,4253,653,6,0.88,VendorC,Reagent,No
2033-03-21,SKU-00007,2823,330,5,0.87,VendorC,Reagent,No
2033-03-28,SKU-00007,2937,640,2,0.86,VendorC,Reagent,No
2033-04-04,SKU-00007,5448,551,2,0.92,VendorC,Reagent,No
2033-04-11,SKU-00007,1702,476,8,0.87,VendorC,Reagent,No
2033-04-18,SKU-00007,2687,629,10,0.85,VendorC,Reagent,No
2033-04-25,SKU-00007,6244,638,8,0.88,VendorC,Reagent,No
2033-05-02,SKU-00007,3870,730,8,0.92,VendorC,Reagent,No
2033-05-09,SKU-00007,4080,348,4,0.98,VendorC,Reagent,No
2033-05-16,SKU-00007,3256,341,6,0.89,VendorC,Reagent,No
2033-05-23,SKU-00007,3449,444,2,0.86,VendorC,Reagent,No
2033-05-30,SKU-00007,5094,462,7,0.98,VendorC,Reagent,No
2033-06-06,SKU-00007,2482,469,13,0.95,VendorC,Reagent,No
2033-06-13,SKU-00007,1372,221,5,0.91,VendorC,Reagent,No
2033-06-20,SKU-00007,4428,608,6,0.97,VendorC,Reagent,No
2033-06-27,SKU-00007,2813,487,2,0.91,VendorC,Reagent,No
2033-07-04,SKU-00007,2881,680,2,0.97,VendorC,Reagent,No
2033-07-11,SKU-00007,4025,591,7,0.88,VendorC,Reagent,No
2033-07-18,SKU-00007,6520,730,3,0.96,VendorC,Reagent,No
2033-07-25,SKU-00007,6526,573,4,0.87,VendorC,Reagent,No
2033-08-01,SKU-00007,3519,603,4,0.94,VendorC,Reagent,No
2033-08-08,SKU-00007,6809,619,7,0.94,VendorC,Reagent,No
2033-08-15,SKU-00007,4955,453,3,0.93,VendorC,Reagent,No
2033-08-22,SKU-00007,2191,558,12,0.9,VendorC,Reagent,No
2033-08-29,SKU-00007,6271,674,4,0.86,VendorC,Reagent,No
2033-09-05,SKU-00007,7003,755,8,0.92,VendorC,Reagent,No
2033-09-12,SKU-00007,4974,731,5,0.97,VendorC,Reagent,No
2033-09-19,SKU-00007,8657,727,9,0.95,VendorC,Reagent,No
2033-09-26,SKU-00007,2105,647,4,0.92,VendorC,Reagent,No
2033-10-03,SKU-00007,7977,694,8,0.88,VendorC,Reagent,No
2033-10-10,SKU-00007,2754,370,8,0.93,VendorC,Reagent,No
2033-10-17,SKU-00007,6621,815,9,0.89,VendorC,Reagent,No
2033-10-24,SKU-00007,6356,549,6,0.97,VendorC,Reagent,No
2033-10-31,SKU-00007,5259,461,8,0.96,VendorC,Reagent,No
2033-11-07,SKU-00007,5523,629,12,0.89,VendorC,Reagent,No
2033-11-14,SKU-00007,5240,743,3,0.88,VendorC,Reagent,No
2033-11-21,SKU-00007,6813,715,2,0.89,VendorC,Reagent,No
2033-11-28,SKU-00007,3397,562,9,0.95,VendorC,Reagent,No
2033-12-05,SKU-00007,2008,490,10,0.86,VendorC,Reagent,No
2033-12-12,SKU-00007,4388,626,5,0.96,VendorC,Reagent,No
2033-12-19,SKU-00007,2692,706,2,0.92,VendorC,Reagent,No
2033-12-26,SKU-00007,3673,583,4,0.96,VendorC,Reagent,No
2034-01-02,SKU-00007,2322,571,13,0.89,VendorC,Reagent,No
2034-01-09,SKU-00007,9418,804,7,0.94,VendorC,Reagent,No
2034-01-16,SKU-00007,5001,830,2,0.94,VendorC,Reagent,No
2034-01-23,SKU-00007,1842,501,3,0.91,VendorC,Reagent,No
2034-01-30,SKU-00007,8224,799,9,0.99,VendorC,Reagent,No
2034-02-06,SKU-00007,4600,598,3,0.96,VendorC,Reagent,No
2034-02-13,SKU-00007,3214,552,6,0.99,VendorC,Reagent,No
2034-02-20,SKU-00007,5933,545,10,0.85,VendorC,Reagent,No
2034-02-27,SKU-00007,3669,735,3,0.88,VendorC,Reagent,No
2034-03-06,SKU-00007,7188,604,10,0.87,VendorC,Reagent,No
2034-03-13,SKU-00007,3756,344,2,0.89,VendorC,Reagent,No
2034-03-20,SKU-00007,3971,398,5,0.88,VendorC,Reagent,No
2034-03-27,SKU-00007,3346,513,4,0.87,VendorC,Reagent,No
2034-04-03,SKU-00007,2726,483,10,0.94,VendorC,Reagent,No
2034-04-10,SKU-00007,6924,661,9,0.89,VendorC,Reagent,No
2034-04-17,SKU-00007,2985,393,8,0.94,VendorC,Reagent,No
2034-04-24,SKU-00007,5011,456,2,0.92,VendorC,Reagent,No
2034-05-01,SKU-00007,1577,399,9,0.88,VendorC,Reagent,No
2034-05-08,SKU-00007,6285,575,2,0.91,VendorC,Reagent,No
2034-05-15,SKU-00007,1570,476,7,0.86,VendorC,Reagent,No
2034-05-22,SKU-00007,2297,485,14,0.93,VendorC,Reagent,No
2034-05-29,SKU-00007,3321,379,7,0.96,VendorC,Reagent,No
2034-06-05,SKU-00007,3161,659,2,0.96,VendorC,Reagent,No
2034-06-12,SKU-00007,2595,499,10,0.91,VendorC,Reagent,No
2034-06-19,SKU-00007,2295,469,7,0.95,VendorC,Reagent,No
2034-06-26,SKU-00007,4023,450,7,0.98,VendorC,Reagent,No
2034-07-03,SKU-00007,4964,519,4,0.94,VendorC,Reagent,No
2034-07-10,SKU-00007,4656,463,5,0.98,VendorC,Reagent,No
2034-07-17,SKU-00007,6090,661,7,0.98,VendorC,Reagent,No
2034-07-24,SKU-00007,2991,627,5,0.85,VendorC,Reagent,No
2034-07-31,SKU-00007,970,286,7,0.99,VendorC,Reagent,No
2034-08-07,SKU-00007,8322,694,8,0.9,VendorC,Reagent,No
2034-08-14,SKU-00007,3764,493,4,0.93,VendorC,Reagent,No
2034-08-21,SKU-00007,1205,267,4,0.91,VendorC,Reagent,No
2034-08-28,SKU-00007,2364,606,5,0.96,VendorC,Reagent,No
2034-09-04,SKU-00007,4132,531,5,0.98,VendorC,Reagent,No
2034-09-11,SKU-00007,5799,612,8,0.85,VendorC,Reagent,No
2034-09-18,SKU-00007,3298,652,2,0.96,VendorC,Reagent,No
2034-09-25,SKU-00007,4921,610,2,0.98,VendorC,Reagent,No
2034-10-02,SKU-00007,3769,709,10,0.96,VendorC,Reagent,No
2034-10-09,SKU-00007,2558,674,6,0.91,VendorC,Reagent,No
2034-10-16,SKU-00007,8932,887,11,0.93,VendorC,Reagent,No
2034-10-23,SKU-00007,7714,749,5,0.87,VendorC,Reagent,No
2034-10-30,SKU-00007,4026,476,10,0.9,VendorC,Reagent,No
2034-11-06,SKU-00007,8569,754,14,0.94,VendorC,Reagent,No
2034-11-13,SKU-00007,4463,782,3,0.89,VendorC,Reagent,No
2034-11-20,SKU-00007,7865,671,6,0.92,VendorC,Reagent,No
2034-11-27,SKU-00007,5462,562,10,0.93,VendorC,Reagent,No
2034-12-04,SKU-00007,5434,730,6,0.94,VendorC,Reagent,No
2034-12-11,SKU-00007,5505,703,8,0.98,VendorC,Reagent,No
2034-12-18,SKU-00007,6838,1062,4,0.94,VendorC,Reagent,No
2034-12-25,SKU-00007,5825,498,2,0.87,VendorC,Reagent,No
2035-01-01,SKU-00007,1917,498,2,0.93,VendorC,Reagent,No
2035-01-08,SKU-00007,10004,849,9,0.94,VendorC,Reagent,No
2035-01-15,SKU-00007,3164,710,11,0.89,VendorC,Reagent,No
2035-01-22,SKU-00007,5496,665,13,0.88,VendorC,Reagent,No
2035-01-29,SKU-00007,8587,783,9,0.95,VendorC,Reagent,No
2035-02-05,SKU-00007,6246,848,10,0.88,VendorC,Reagent,No
2035-02-12,SKU-00007,4867,583,11,0.99,VendorC,Reagent,No
2035-02-19,SKU-00007,1870,566,7,0.91,VendorC,Reagent,No
2035-02-26,SKU-00007,6332,528,8,0.86,VendorC,Reagent,No
2035-03-05,SKU-00007,3348,632,17,0.98,VendorC,Reagent,No
2035-03-12,SKU-00007,2162,335,9,0.95,VendorC,Reagent,No
2035-03-19,SKU-00007,2806,625,5,0.89,VendorC,Reagent,No
2035-03-26,SKU-00007,2744,504,6,0.94,VendorC,Reagent,No
2035-04-02,SKU-00007,1960,637,10,0.94,VendorC,Reagent,No
2035-04-09,SKU-00007,3546,553,16,0.96,VendorC,Reagent,No
2035-04-16,SKU-00007,1899,328,4,0.91,VendorC,Reagent,No
2035-04-23,SKU-00007,6311,576,2,0.93,VendorC,Reagent,No
2035-04-30,SKU-00007,6909,710,5,0.9,VendorC,Reagent,No
2035-05-07,SKU-00007,3787,727,9,0.9,VendorC,Reagent,No
2035-05-14,SKU-00007,4168,672,6,0.96,VendorC,Reagent,No
2035-05-21,SKU-00007,7158,675,12,0.85,VendorC,Reagent,No
2035-05-28,SKU-00007,2819,480,8,0.89,VendorC,Reagent,No
2035-06-04,SKU-00007,2404,569,4,0.86,VendorC,Reagent,No
2035-06-11,SKU-00007,5580,565,7,0.97,VendorC,Reagent,No
2035-06-18,SKU-00007,5035,674,7,0.99,VendorC,Reagent,No
2035-06-25,SKU-00007,6691,702,14,0.97,VendorC,Reagent,No
2035-07-02,SKU-00007,2505,525,7,0.85,VendorC,Reagent,No
2035-07-09,SKU-00007,4830,509,4,0.92,VendorC,Reagent,No
2035-07-16,SKU-00007,4528,566,13,0.87,VendorC,Reagent,No
2035-07-23,SKU-00007,4014,696,10,0.9,VendorC,Reagent,No
2035-07-30,SKU-00007,6728,692,4,0.94,VendorC,Reagent,No
2035-08-06,SKU-00007,1774,514,4,0.86,VendorC,Reagent,No
2035-08-13,SKU-00007,2255,322,10,0.93,VendorC,Reagent,No
2035-08-20,SKU-00007,4363,816,12,0.96,VendorC,Reagent,No
2035-08-27,SKU-00007,1911,606,9,0.98,VendorC,Reagent,No
2035-09-03,SKU-00007,3604,728,5,0.97,VendorC,Reagent,No
2035-09-10,SKU-00007,7548,642,6,0.88,VendorC,Reagent,No
2035-09-17,SKU-00007,7771,827,2,0.97,VendorC,Reagent,No
2035-09-24,SKU-00007,2086,335,10,0.97,VendorC,Reagent,No
2035-10-01,SKU-00007,8722,747,8,0.89,VendorC,Reagent,No
2035-10-08,SKU-00007,4510,1008,9,0.86,VendorC,Reagent,No
2035-10-15,SKU-00007,5663,696,11,0.93,VendorC,Reagent,No
2035-10-22,SKU-00007,5047,592,8,0.92,VendorC,Reagent,No
2035-10-29,SKU-00007,7879,686,10,0.9,VendorC,Reagent,No
2035-11-05,SKU-00007,2617,410,11,0.96,VendorC,Reagent,No
2035-11-12,SKU-00007,3533,405,12,0.95,VendorC,Reagent,No
2035-11-19,SKU-00007,4386,641,5,0.96,VendorC,Reagent,No
2035-11-26,SKU-00007,4206,685,6,0.98,VendorC,Reagent,No
2035-12-03,SKU-00007,6485,656,14,0.97,VendorC,Reagent,No
2035-12-10,SKU-00007,6503,768,2,0.97,VendorC,Reagent,No
2035-12-17,SKU-00007,4459,546,6,0.98,VendorC,Reagent,No
2035-12-24,SKU-00007,4656,788,3,0.88,VendorC,Reagent,No
2035-12-31,SKU-00007,2521,556,7,0.91,VendorC,Reagent,No
2036-01-07,SKU-00007,1614,406,2,0.9,VendorC,Reagent,No
2036-01-14,SKU-00007,4452,538,12,0.87,VendorC,Reagent,No
2036-01-21,SKU-00007,4457,409,2,0.95,VendorC,Reagent,No
2036-01-28,SKU-00007,2726,690,11,0.98,VendorC,Reagent,No
2036-02-04,SKU-00007,5486,536,8,0.91,VendorC,Reagent,No
2036-02-11,SKU-00007,3272,417,9,0.87,VendorC,Reagent,No
2036-02-18,SKU-00007,2157,305,7,0.94,VendorC,Reagent,No
2036-02-25,SKU-00007,5275,498,10,0.92,VendorC,Reagent,No
2036-03-03,SKU-00007,4425,584,10,0.89,VendorC,Reagent,No
2036-03-10,SKU-00007,3555,355,5,0.99,VendorC,Reagent,No
2036-03-17,SKU-00007,2382,577,6,0.98,VendorC,Reagent,No
2036-03-24,SKU-00007,2250,392,12,0.94,VendorC,Reagent,No
2036-03-31,SKU-00007,6115,618,7,0.93,VendorC,Reagent,No
2036-04-07,SKU-00007,5600,526,9,0.97,VendorC,Reagent,No
2036-04-14,SKU-00007,2713,366,16,0.91,VendorC,Reagent,No
2036-04-21,SKU-00007,3088,431,10,0.88,VendorC,Reagent,No
2036-04-28,SKU-00007,2520,622,2,0.88,VendorC,Reagent,No
2036-05-05,SKU-00007,1743,421,7,0.97,VendorC,Reagent,No
2036-05-12,SKU-00007,2765,451,10,0.98,VendorC,Reagent,No
2036-05-19,SKU-00007,4439,530,5,0.96,VendorC,Reagent,No
2036-05-26,SKU-00007,3518,507,8,0.94,VendorC,Reagent,No
2036-06-02,SKU-00007,2508,666,8,0.9,VendorC,Reagent,No
2036-06-09,SKU-00007,5843,672,8,0.94,VendorC,Reagent,No
2036-06-16,SKU-00007,4246,599,4,0.94,VendorC,Reagent,No
2036-06-23,SKU-00007,4689,688,2,0.93,VendorC,Reagent,No
2036-06-30,SKU-00007,3368,529,2,0.95,VendorC,Reagent,No
2036-07-07,SKU-00007,5777,665,8,0.89,VendorC,Reagent,No
2036-07-14,SKU-00007,2821,595,13,0.95,VendorC,Reagent,No
2036-07-21,SKU-00007,5690,579,6,0.96,VendorC,Reagent,No
2036-07-28,SKU-00007,5615,520,10,0.95,VendorC,Reagent,No
2036-08-04,SKU-00007,5800,706,10,0.87,VendorC,Reagent,No
2036-08-11,SKU-00007,4580,788,11,0.95,VendorC,Reagent,No
2036-08-18,SKU-00007,6030,956,14,0.87,VendorC,Reagent,No
2036-08-25,SKU-00007,4125,758,4,0.85,VendorC,Reagent,No
2036-09-01,SKU-00007,6289,749,7,0.96,VendorC,Reagent,No
2036-09-08,SKU-00007,2709,369,10,0.97,VendorC,Reagent,No
2036-09-15,SKU-00007,5829,696,7,0.92,VendorC,Reagent,No
2036-09-22,SKU-00007,3353,562,10,0.97,VendorC,Reagent,No
2036-09-29,SKU-00007,4905,541,6,0.98,VendorC,Reagent,No
2036-10-06,SKU-00007,11211,949,4,0.88,VendorC,Reagent,No
2036-10-13,SKU-00007,4074,596,10,0.89,VendorC,Reagent,No
2036-10-20,SKU-00007,3770,658,6,0.91,VendorC,Reagent,No
2036-10-27,SKU-00007,7296,884,12,0.89,VendorC,Reagent,No
2036-11-03,SKU-00007,3218,650,9,0.93,VendorC,Reagent,No
2036-11-10,SKU-00007,5914,782,4,0.91,VendorC,Reagent,No
2036-11-17,SKU-00007,1545,425,11,0.88,VendorC,Reagent,No
2036-11-24,SKU-00007,5048,606,7,0.98,VendorC,Reagent,No
2036-12-01,SKU-00007,2342,552,11,0.92,VendorC,Reagent,No
2036-12-08,SKU-00007,8121,682,6,0.91,VendorC,Reagent,No
2036-12-15,SKU-00007,3948,628,12,0.91,VendorC,Reagent,No
2036-12-22,SKU-00007,3069,609,10,0.85,VendorC,Reagent,No
2036-12-29,SKU-00007,3177,366,8,0.89,VendorC,Reagent,No
2037-01-05,SKU-00007,4751,588,3,0.91,VendorC,Reagent,No
2037-01-12,SKU-00007,7094,917,2,0.87,VendorC,Reagent,No
2037-01-19,SKU-00007,4693,508,5,0.92,VendorC,Reagent,No
2037-01-26,SKU-00007,4484,756,5,0.93,VendorC,Reagent,No
2037-02-02,SKU-00007,5230,565,6,0.96,VendorC,Reagent,No
2037-02-09,SKU-00007,6169,582,8,0.9,VendorC,Reagent,No
2037-02-16,SKU-00007,6693,596,6,0.93,VendorC,Reagent,No
2037-02-23,SKU-00007,3895,659,5,0.87,VendorC,Reagent,No
2037-03-02,SKU-00007,2917,455,7,0.96,VendorC,Reagent,No
2037-03-09,SKU-00007,6578,567,6,0.96,VendorC,Reagent,No
2037-03-16,SKU-00007,4134,509,8,0.97,VendorC,Reagent,No
2037-03-23,SKU-00007,1040,122,6,0.94,VendorC,Reagent,No
2037-03-30,SKU-00007,6021,620,11,0.94,VendorC,Reagent,No
2037-04-06,SKU-00007,3403,338,6,0.85,VendorC,Reagent,No
2037-04-13,SKU-00007,4485,527,7,0.86,VendorC,Reagent,No
2037-04-20,SKU-00007,1625,257,8,0.91,VendorC,Reagent,No
2037-04-27,SKU-00007,3745,515,13,0.89,VendorC,Reagent,No
2037-05-04,SKU-00007,1487,278,8,0.96,VendorC,Reagent,No
2037-05-11,SKU-00007,2821,463,6,0.94,VendorC,Reagent,No
2037-05-18,SKU-00007,2652,466,13,0.87,VendorC,Reagent,No
2037-05-25,SKU-00007,5177,569,16,0.88,VendorC,Reagent,No
2037-06-01,SKU-00007,3827,376,2,0.87,VendorC,Reagent,No
2037-06-08,SKU-00007,3821,481,7,0.86,VendorC,Reagent,No
2037-06-15,SKU-00007,3976,381,2,0.88,VendorC,Reagent,No
2037-06-22,SKU-00007,5622,612,3,0.89,VendorC,Reagent,No
2037-06-29,SKU-00007,4877,796,9,0.92,VendorC,Reagent,No
2037-07-06,SKU-00007,6449,694,13,0.95,VendorC,Reagent,No
2037-07-13,SKU-00007,1352,372,4,0.91,VendorC,Reagent,No
2037-07-20,SKU-00007,2614,455,8,0.94,VendorC,Reagent,No
2037-07-27,SKU-00007,7995,790,7,0.99,VendorC,Reagent,No
2037-08-03,SKU-00007,9519,886,10,0.97,VendorC,Reagent,No
2037-08-10,SKU-00007,3575,655,14,0.97,VendorC,Reagent,No
2037-08-17,SKU-00007,3183,746,8,0.89,VendorC,Reagent,No
2037-08-24,SKU-00007,9303,843,5,0.89,VendorC,Reagent,No
2037-08-31,SKU-00007,3984,596,7,0.92,VendorC,Reagent,No
2037-09-07,SKU-00007,4430,734,8,0.92,VendorC,Reagent,No
2037-09-14,SKU-00007,5685,479,11,0.97,VendorC,Reagent,No
2037-09-21,SKU-00007,3508,691,2,0.92,VendorC,Reagent,No
2037-09-28,SKU-00007,6444,595,8,0.93,VendorC,Reagent,No
2037-10-05,SKU-00007,3134,747,9,0.9,VendorC,Reagent,No
2037-10-12,SKU-00007,4509,682,11,0.98,VendorC,Reagent,No
2037-10-19,SKU-00007,5872,662,3,0.94,VendorC,Reagent,No
2037-10-26,SKU-00007,6845,730,2,0.93,VendorC,Reagent,No
2037-11-02,SKU-00007,5174,493,10,0.91,VendorC,Reagent,No
2037-11-09,SKU-00007,3832,479,5,0.88,VendorC,Reagent,No
2037-11-16,SKU-00007,3546,724,8,0.87,VendorC,Reagent,No
2037-11-23,SKU-00007,4036,584,10,0.88,VendorC,Reagent,No
2037-11-30,SKU-00007,3642,405,5,0.92,VendorC,Reagent,No
2037-12-07,SKU-00007,3873,513,11,0.89,VendorC,Reagent,No
2037-12-14,SKU-00007,2764,606,9,0.89,VendorC,Reagent,No
2037-12-21,SKU-00007,3292,282,8,0.87,VendorC,Reagent,No
2037-12-28,SKU-00007,2425,484,11,0.99,VendorC,Reagent,No
2038-01-04,SKU-00007,5972,644,11,0.99,VendorC,Reagent,No
2038-01-11,SKU-00007,1533,428,7,0.94,VendorC,Reagent,No
2038-01-18,SKU-00007,2904,730,10,0.98,VendorC,Reagent,No
2038-01-25,SKU-00007,2780,839,9,0.98,VendorC,Reagent,No
2038-02-01,SKU-00007,9262,806,14,0.98,VendorC,Reagent,No
2038-02-08,SKU-00007,3710,450,2,0.95,VendorC,Reagent,No
2038-02-15,SKU-00007,6292,593,5,0.94,VendorC,Reagent,No
